State,year,rate,rate_type,age
FL,2006,563.0,rate_abortions,1519
GA,2006,262.9,rate_abortions,1519
HI,2006,680.1,rate_abortions,1519
IA,2006,324.0,rate_abortions,1519
ID,2006,259.8,rate_abortions,1519
IL,2006,466.2,rate_abortions,1519
IN,2006,209.8,rate_abortions,1519
KS,2006,232.6,rate_abortions,1519
KY,2006,134.4,rate_abortions,1519
LA,2006,215.3,rate_abortions,1519
MA,2006,936.4,rate_abortions,1519
MD,2006,688.7,rate_abortions,1519
ME,2006,466.0,rate_abortions,1519
MI,2006,540.7,rate_abortions,1519
MN,2006,389.7,rate_abortions,1519
MO,2006,266.8,rate_abortions,1519
MS,2006,162.6,rate_abortions,1519
MT,2006,304.0,rate_abortions,1519
NC,2006,317.6,rate_abortions,1519
ND,2006,245.0,rate_abortions,1519
NE,2006,195.1,rate_abortions,1519
NH,2006,579.6,rate_abortions,1519
NJ,2006,1426.6,rate_abortions,1519
NM,2006,300.1,rate_abortions,1519
NV,2006,504.9,rate_abortions,1519
NY,2006,1511.4,rate_abortions,1519
OH,2006,354.8,rate_abortions,1519
OK,2006,162.8,rate_abortions,1519
OR,2006,484.8,rate_abortions,1519
PA,2006,494.4,rate_abortions,1519
RI,2006,717.0,rate_abortions,1519
SC,2006,297.9,rate_abortions,1519
SD,2006,140.9,rate_abortions,1519
TN,2006,253.2,rate_abortions,1519
TX,2006,246.5,rate_abortions,1519
US,2006,468.7,rate_abortions,1519
UT,2006,179.8,rate_abortions,1519
VA,2006,493.8,rate_abortions,1519
VT,2006,691.0,rate_abortions,1519
WA,2006,616.0,rate_abortions,1519
WI,2006,298.4,rate_abortions,1519
WV,2006,169.5,rate_abortions,1519
WY,2006,245.1,rate_abortions,1519
AK,2006,360.1,rate_abortions,lt20
AL,2006,236.2,rate_abortions,lt20
AR,2006,172.8,rate_abortions,lt20
AZ,2006,267.0,rate_abortions,lt20
CA,2006,677.4,rate_abortions,lt20
CO,2006,397.6,rate_abortions,lt20
CT,2006,1197.1,rate_abortions,lt20
DC,2006,1057.5,rate_abortions,lt20
DE,2006,715.0,rate_abortions,lt20
FL,2006,573.5,rate_abortions,lt20
GA,2006,268.5,rate_abortions,lt20
HI,2006,694.9,rate_abortions,lt20
IA,2006,330.7,rate_abortions,lt20
ID,2006,265.7,rate_abortions,lt20
IL,2006,478.1,rate_abortions,lt20
IN,2006,215.3,rate_abortions,lt20
KS,2006,237.5,rate_abortions,lt20
KY,2006,138.7,rate_abortions,lt20
LA,2006,222.1,rate_abortions,lt20
MA,2006,942.3,rate_abortions,lt20
MD,2006,695.3,rate_abortions,lt20
ME,2006,473.5,rate_abortions,lt20
MI,2006,550.6,rate_abortions,lt20
MN,2006,397.0,rate_abortions,lt20
MO,2006,274.5,rate_abortions,lt20
MS,2006,164.9,rate_abortions,lt20
MT,2006,311.9,rate_abortions,lt20
NC,2006,322.8,rate_abortions,lt20
ND,2006,248.1,rate_abortions,lt20
NE,2006,197.4,rate_abortions,lt20
NH,2006,584.4,rate_abortions,lt20
NJ,2006,1442.4,rate_abortions,lt20
NM,2006,301.7,rate_abortions,lt20
NV,2006,510.4,rate_abortions,lt20
NY,2006,1537.9,rate_abortions,lt20
OH,2006,367.8,rate_abortions,lt20
OK,2006,166.3,rate_abortions,lt20
OR,2006,494.0,rate_abortions,lt20
PA,2006,503.2,rate_abortions,lt20
RI,2006,724.5,rate_abortions,lt20
SC,2006,301.8,rate_abortions,lt20
SD,2006,141.8,rate_abortions,lt20
TN,2006,258.5,rate_abortions,lt20
TX,2006,250.4,rate_abortions,lt20
US,2006,476.9,rate_abortions,lt20
UT,2006,181.9,rate_abortions,lt20
VA,2006,502.6,rate_abortions,lt20
VT,2006,699.7,rate_abortions,lt20
WA,2006,621.5,rate_abortions,lt20
WI,2006,302.5,rate_abortions,lt20
WV,2006,174.3,rate_abortions,lt20
WY,2006,249.5,rate_abortions,lt20
AK,2006,221.6,rate_abortions,2024
AL,2006,194.5,rate_abortions,2024
AR,2006,124.5,rate_abortions,2024
AZ,2006,225.1,rate_abortions,2024
CA,2006,542.2,rate_abortions,2024
CO,2006,301.4,rate_abortions,2024
CT,2006,797.5,rate_abortions,2024
DC,2006,928.9,rate_abortions,2024
DE,2006,546.1,rate_abortions,2024
FL,2006,459.3,rate_abortions,2024
GA,2006,251.3,rate_abortions,2024
HI,2006,396.5,rate_abortions,2024
IA,2006,210.5,rate_abortions,2024
ID,2006,114.7,rate_abortions,2024
IL,2006,369.5,rate_abortions,2024
IN,2006,171.6,rate_abortions,2024
KS,2006,164.6,rate_abortions,2024
KY,2006,111.3,rate_abortions,2024
LA,2006,187.9,rate_abortions,2024
MA,2006,696.9,rate_abortions,2024
MD,2006,604.7,rate_abortions,2024
ME,2006,300.3,rate_abortions,2024
MI,2006,390.8,rate_abortions,2024
MN,2006,289.9,rate_abortions,2024
MO,2006,219.9,rate_abortions,2024
MS,2006,187.0,rate_abortions,2024
MT,2006,213.5,rate_abortions,2024
NC,2006,298.7,rate_abortions,2024
ND,2006,148.6,rate_abortions,2024
NE,2006,133.7,rate_abortions,2024
NH,2006,343.5,rate_abortions,2024
NJ,2006,899.6,rate_abortions,2024
NM,2006,273.8,rate_abortions,2024
NV,2006,389.1,rate_abortions,2024
NY,2006,878.7,rate_abortions,2024
OH,2006,277.7,rate_abortions,2024
OK,2006,150.3,rate_abortions,2024
OR,2006,324.8,rate_abortions,2024
PA,2006,403.5,rate_abortions,2024
RI,2006,616.2,rate_abortions,2024
SC,2006,242.2,rate_abortions,2024
SD,2006,114.3,rate_abortions,2024
TN,2006,184.0,rate_abortions,2024
TX,2006,250.9,rate_abortions,2024
US,2006,377.1,rate_abortions,2024
UT,2006,84.3,rate_abortions,2024
VA,2006,419.1,rate_abortions,2024
VT,2006,450.5,rate_abortions,2024
WA,2006,391.1,rate_abortions,2024
WI,2006,204.7,rate_abortions,2024
WV,2006,145.6,rate_abortions,2024
WY,2006,160.4,rate_abortions,2024
AK,2006,157.7,rate_abortions,2529
AL,2006,146.7,rate_abortions,2529
AR,2006,112.8,rate_abortions,2529
AZ,2006,143.5,rate_abortions,2529
CA,2006,346.1,rate_abortions,2529
CO,2006,169.4,rate_abortions,2529
CT,2006,389.8,rate_abortions,2529
DC,2006,770.0,rate_abortions,2529
DE,2006,373.5,rate_abortions,2529
FL,2006,328.7,rate_abortions,2529
GA,2006,209.4,rate_abortions,2529
HI,2006,226.8,rate_abortions,2529
IA,2006,107.3,rate_abortions,2529
ID,2006,75.6,rate_abortions,2529
IL,2006,236.1,rate_abortions,2529
IN,2006,113.4,rate_abortions,2529
KS,2006,111.0,rate_abortions,2529
KY,2006,86.8,rate_abortions,2529
LA,2006,156.4,rate_abortions,2529
MA,2006,341.6,rate_abortions,2529
MD,2006,403.7,rate_abortions,2529
ME,2006,152.3,rate_abortions,2529
MI,2006,232.3,rate_abortions,2529
MN,2006,144.6,rate_abortions,2529
MO,2006,146.2,rate_abortions,2529
MS,2006,158.8,rate_abortions,2529
MT,2006,118.4,rate_abortions,2529
NC,2006,210.6,rate_abortions,2529
ND,2006,71.6,rate_abortions,2529
NE,2006,76.8,rate_abortions,2529
NH,2006,174.7,rate_abortions,2529
NJ,2006,495.8,rate_abortions,2529
NM,2006,200.7,rate_abortions,2529
NV,2006,270.4,rate_abortions,2529
NY,2006,536.2,rate_abortions,2529
OH,2006,177.8,rate_abortions,2529
OK,2006,110.2,rate_abortions,2529
OR,2006,200.7,rate_abortions,2529
PA,2006,220.6,rate_abortions,2529
RI,2006,330.7,rate_abortions,2529
SC,2006,186.6,rate_abortions,2529
SD,2006,52.4,rate_abortions,2529
TN,2006,182.1,rate_abortions,2529
TX,2006,184.5,rate_abortions,2529
US,2006,252.7,rate_abortions,2529
UT,2006,48.6,rate_abortions,2529
VA,2006,270.2,rate_abortions,2529
VT,2006,203.5,rate_abortions,2529
WA,2006,225.7,rate_abortions,2529
WI,2006,109.3,rate_abortions,2529
WV,2006,118.5,rate_abortions,2529
WY,2006,116.1,rate_abortions,2529
AK,2006,115.6,rate_abortions,3034
AL,2006,129.4,rate_abortions,3034
AR,2006,113.7,rate_abortions,3034
AZ,2006,123.2,rate_abortions,3034
CA,2006,227.5,rate_abortions,3034
CO,2006,120.7,rate_abortions,3034
CT,2006,189.9,rate_abortions,3034
DC,2006,435.1,rate_abortions,3034
DE,2006,238.5,rate_abortions,3034
FL,2006,243.2,rate_abortions,3034
GA,2006,168.0,rate_abortions,3034
HI,2006,165.8,rate_abortions,3034
IA,2006,94.5,rate_abortions,3034
ID,2006,77.3,rate_abortions,3034
IL,2006,164.3,rate_abortions,3034
IN,2006,102.4,rate_abortions,3034
KS,2006,93.5,rate_abortions,3034
KY,2006,81.5,rate_abortions,3034
LA,2006,136.1,rate_abortions,3034
MA,2006,160.2,rate_abortions,3034
MD,2006,263.3,rate_abortions,3034
ME,2006,112.4,rate_abortions,3034
MI,2006,182.2,rate_abortions,3034
MN,2006,101.5,rate_abortions,3034
MO,2006,131.0,rate_abortions,3034
MS,2006,151.0,rate_abortions,3034
MT,2006,90.6,rate_abortions,3034
NC,2006,156.1,rate_abortions,3034
ND,2006,53.2,rate_abortions,3034
NE,2006,64.2,rate_abortions,3034
NH,2006,104.5,rate_abortions,3034
NJ,2006,246.4,rate_abortions,3034
NM,2006,165.3,rate_abortions,3034
NV,2006,250.5,rate_abortions,3034
NY,2006,336.2,rate_abortions,3034
OH,2006,136.1,rate_abortions,3034
OK,2006,114.1,rate_abortions,3034
OR,2006,151.1,rate_abortions,3034
PA,2006,148.3,rate_abortions,3034
RI,2006,167.8,rate_abortions,3034
SC,2006,160.8,rate_abortions,3034
SD,2006,50.8,rate_abortions,3034
TN,2006,128.0,rate_abortions,3034
TX,2006,148.3,rate_abortions,3034
US,2006,185.9,rate_abortions,3034
UT,2006,46.5,rate_abortions,3034
VA,2006,176.7,rate_abortions,3034
VT,2006,123.1,rate_abortions,3034
WA,2006,153.6,rate_abortions,3034
WI,2006,84.6,rate_abortions,3034
WV,2006,120.7,rate_abortions,3034
WY,2006,127.8,rate_abortions,3034
AK,2006,136.0,rate_abortions,3539
AL,2006,160.7,rate_abortions,3539
AR,2006,186.6,rate_abortions,3539
AZ,2006,162.3,rate_abortions,3539
CA,2006,241.5,rate_abortions,3539
CO,2006,157.3,rate_abortions,3539
CT,2006,201.2,rate_abortions,3539
DC,2006,396.2,rate_abortions,3539
DE,2006,285.3,rate_abortions,3539
FL,2006,274.4,rate_abortions,3539
GA,2006,198.4,rate_abortions,3539
HI,2006,170.2,rate_abortions,3539
IA,2006,144.4,rate_abortions,3539
ID,2006,124.8,rate_abortions,3539
IL,2006,193.2,rate_abortions,3539
IN,2006,148.4,rate_abortions,3539
KS,2006,130.0,rate_abortions,3539
KY,2006,124.2,rate_abortions,3539
LA,2006,185.5,rate_abortions,3539
MA,2006,184.0,rate_abortions,3539
MD,2006,267.8,rate_abortions,3539
ME,2006,138.7,rate_abortions,3539
MI,2006,240.0,rate_abortions,3539
MN,2006,129.9,rate_abortions,3539
MO,2006,175.2,rate_abortions,3539
MS,2006,182.7,rate_abortions,3539
MT,2006,131.8,rate_abortions,3539
NC,2006,182.2,rate_abortions,3539
ND,2006,92.5,rate_abortions,3539
NE,2006,85.6,rate_abortions,3539
NH,2006,134.7,rate_abortions,3539
NJ,2006,244.9,rate_abortions,3539
NM,2006,184.3,rate_abortions,3539
NV,2006,304.5,rate_abortions,3539
NY,2006,340.6,rate_abortions,3539
OH,2006,177.7,rate_abortions,3539
OK,2006,164.6,rate_abortions,3539
OR,2006,197.4,rate_abortions,3539
PA,2006,177.3,rate_abortions,3539
RI,2006,206.5,rate_abortions,3539
SC,2006,208.5,rate_abortions,3539
SD,2006,77.7,rate_abortions,3539
TN,2006,198.9,rate_abortions,3539
TX,2006,179.8,rate_abortions,3539
US,2006,219.3,rate_abortions,3539
UT,2006,78.1,rate_abortions,3539
VA,2006,193.9,rate_abortions,3539
VT,2006,165.0,rate_abortions,3539
WA,2006,198.6,rate_abortions,3539
WI,2006,103.5,rate_abortions,3539
WV,2006,143.2,rate_abortions,3539
WY,2006,195.9,rate_abortions,3539
AK,2006,199.5,rate_abortions,40plus
AL,2006,260.5,rate_abortions,40plus
AR,2006,306.7,rate_abortions,40plus
AZ,2006,362.0,rate_abortions,40plus
CA,2006,336.9,rate_abortions,40plus
CO,2006,257.6,rate_abortions,40plus
CT,2006,270.9,rate_abortions,40plus
DC,2006,467.6,rate_abortions,40plus
DE,2006,507.8,rate_abortions,40plus
FL,2006,420.5,rate_abortions,40plus
GA,2006,283.3,rate_abortions,40plus
HI,2006,279.6,rate_abortions,40plus
IA,2006,280.4,rate_abortions,40plus
ID,2006,249.4,rate_abortions,40plus
IL,2006,293.5,rate_abortions,40plus
IN,2006,251.3,rate_abortions,40plus
KS,2006,171.6,rate_abortions,40plus
KY,2006,188.4,rate_abortions,40plus
LA,2006,296.6,rate_abortions,40plus
MA,2006,318.0,rate_abortions,40plus
MD,2006,322.2,rate_abortions,40plus
ME,2006,262.6,rate_abortions,40plus
MI,2006,376.9,rate_abortions,40plus
MN,2006,214.9,rate_abortions,40plus
MO,2006,335.8,rate_abortions,40plus
MS,2006,263.4,rate_abortions,40plus
MT,2006,314.2,rate_abortions,40plus
NC,2006,298.6,rate_abortions,40plus
ND,2006,118.1,rate_abortions,40plus
NE,2006,162.6,rate_abortions,40plus
NH,2006,249.7,rate_abortions,40plus
NJ,2006,444.2,rate_abortions,40plus
NM,2006,326.2,rate_abortions,40plus
NV,2006,486.3,rate_abortions,40plus
NY,2006,490.4,rate_abortions,40plus
OH,2006,292.1,rate_abortions,40plus
OK,2006,279.1,rate_abortions,40plus
OR,2006,349.8,rate_abortions,40plus
PA,2006,313.5,rate_abortions,40plus
RI,2006,389.8,rate_abortions,40plus
SC,2006,369.7,rate_abortions,40plus
SD,2006,141.4,rate_abortions,40plus
TN,2006,204.9,rate_abortions,40plus
TX,2006,287.0,rate_abortions,40plus
US,2006,348.8,rate_abortions,40plus
UT,2006,142.5,rate_abortions,40plus
VA,2006,306.0,rate_abortions,40plus
VT,2006,286.0,rate_abortions,40plus
WA,2006,320.6,rate_abortions,40plus
WI,2006,188.9,rate_abortions,40plus
WV,2006,236.7,rate_abortions,40plus
WY,2006,296.5,rate_abortions,40plus
AK,2007,,rate_abortions,lt15
AL,2007,755.7,rate_abortions,lt15
AR,2007,444.9,rate_abortions,lt15
AZ,2007,1364.9,rate_abortions,lt15
CA,2007,1774.9,rate_abortions,lt15
CO,2007,600.0,rate_abortions,lt15
CT,2007,3300.8,rate_abortions,lt15
DC,2007,1302.5,rate_abortions,lt15
DE,2007,1948.6,rate_abortions,lt15
FL,2007,1249.0,rate_abortions,lt15
GA,2007,848.9,rate_abortions,lt15
HI,2007,2425.5,rate_abortions,lt15
IA,2007,611.9,rate_abortions,lt15
ID,2007,,rate_abortions,lt15
IL,2007,1233.3,rate_abortions,lt15
IN,2007,550.3,rate_abortions,lt15
KS,2007,606.5,rate_abortions,lt15
KY,2007,766.9,rate_abortions,lt15
LA,2007,725.6,rate_abortions,lt15
MA,2007,1860.4,rate_abortions,lt15
MD,2007,1621.2,rate_abortions,lt15
ME,2007,344.0,rate_abortions,lt15
MI,2007,972.0,rate_abortions,lt15
MN,2007,811.5,rate_abortions,lt15
MO,2007,778.5,rate_abortions,lt15
MS,2007,398.1,rate_abortions,lt15
MT,2007,,rate_abortions,lt15
NC,2007,723.0,rate_abortions,lt15
ND,2007,,rate_abortions,lt15
NE,2007,657.2,rate_abortions,lt15
NH,2007,208.9,rate_abortions,lt15
NJ,2007,1826.8,rate_abortions,lt15
NM,2007,675.4,rate_abortions,lt15
NV,2007,825.2,rate_abortions,lt15
NY,2007,4050.1,rate_abortions,lt15
OH,2007,973.9,rate_abortions,lt15
OK,2007,445.2,rate_abortions,lt15
OR,2007,1033.4,rate_abortions,lt15
PA,2007,1317.1,rate_abortions,lt15
RI,2007,1441.0,rate_abortions,lt15
SC,2007,757.2,rate_abortions,lt15
SD,2007,,rate_abortions,lt15
TN,2007,634.8,rate_abortions,lt15
TX,2007,452.2,rate_abortions,lt15
US,2007,1040.5,rate_abortions,lt15
UT,2007,665.2,rate_abortions,lt15
VA,2007,1187.4,rate_abortions,lt15
VT,2007,,rate_abortions,lt15
WA,2007,1234.6,rate_abortions,lt15
WI,2007,685.5,rate_abortions,lt15
WV,2007,644.1,rate_abortions,lt15
WY,2007,,rate_abortions,lt15
AK,2007,553.6,rate_abortions,1517
AL,2007,242.6,rate_abortions,1517
AR,2007,196.8,rate_abortions,1517
AZ,2007,224.5,rate_abortions,1517
CA,2007,738.9,rate_abortions,1517
CO,2007,437.6,rate_abortions,1517
CT,2007,1532.8,rate_abortions,1517
DC,2007,1027.2,rate_abortions,1517
DE,2007,1067.5,rate_abortions,1517
FL,2007,642.2,rate_abortions,1517
GA,2007,314.0,rate_abortions,1517
HI,2007,1036.6,rate_abortions,1517
IA,2007,445.1,rate_abortions,1517
ID,2007,313.7,rate_abortions,1517
IL,2007,588.3,rate_abortions,1517
IN,2007,221.2,rate_abortions,1517
KS,2007,254.3,rate_abortions,1517
KY,2007,188.7,rate_abortions,1517
LA,2007,251.5,rate_abortions,1517
MA,2007,886.0,rate_abortions,1517
MD,2007,679.6,rate_abortions,1517
ME,2007,809.6,rate_abortions,1517
MI,2007,581.0,rate_abortions,1517
MN,2007,428.0,rate_abortions,1517
MO,2007,307.6,rate_abortions,1517
MS,2007,156.1,rate_abortions,1517
MT,2007,410.8,rate_abortions,1517
NC,2007,323.6,rate_abortions,1517
ND,2007,319.7,rate_abortions,1517
NE,2007,202.4,rate_abortions,1517
NH,2007,754.3,rate_abortions,1517
NJ,2007,1414.4,rate_abortions,1517
NM,2007,349.8,rate_abortions,1517
NV,2007,542.5,rate_abortions,1517
NY,2007,1905.0,rate_abortions,1517
OH,2007,458.1,rate_abortions,1517
OK,2007,191.8,rate_abortions,1517
OR,2007,626.7,rate_abortions,1517
PA,2007,560.4,rate_abortions,1517
RI,2007,575.4,rate_abortions,1517
SC,2007,427.3,rate_abortions,1517
SD,2007,186.5,rate_abortions,1517
TN,2007,246.4,rate_abortions,1517
TX,2007,223.8,rate_abortions,1517
US,2007,506.6,rate_abortions,1517
UT,2007,156.0,rate_abortions,1517
VA,2007,514.5,rate_abortions,1517
VT,2007,940.9,rate_abortions,1517
WA,2007,792.1,rate_abortions,1517
WI,2007,330.6,rate_abortions,1517
WV,2007,250.4,rate_abortions,1517
WY,2007,294.9,rate_abortions,1517
AK,2007,263.9,rate_abortions,1819
AL,2007,205.5,rate_abortions,1819
AR,2007,150.7,rate_abortions,1819
AZ,2007,254.1,rate_abortions,1819
CA,2007,652.8,rate_abortions,1819
CO,2007,397.2,rate_abortions,1819
CT,2007,1026.5,rate_abortions,1819
DC,2007,654.7,rate_abortions,1819
DE,2007,784.5,rate_abortions,1819
FL,2007,533.9,rate_abortions,1819
GA,2007,266.3,rate_abortions,1819
HI,2007,546.4,rate_abortions,1819
IA,2007,287.5,rate_abortions,1819
ID,2007,232.3,rate_abortions,1819
IL,2007,418.3,rate_abortions,1819
IN,2007,201.3,rate_abortions,1819
KS,2007,199.0,rate_abortions,1819
KY,2007,119.5,rate_abortions,1819
LA,2007,218.1,rate_abortions,1819
MA,2007,909.4,rate_abortions,1819
MD,2007,659.8,rate_abortions,1819
ME,2007,374.7,rate_abortions,1819
MI,2007,479.9,rate_abortions,1819
MN,2007,374.8,rate_abortions,1819
MO,2007,261.4,rate_abortions,1819
MS,2007,148.1,rate_abortions,1819
MT,2007,295.6,rate_abortions,1819
NC,2007,320.3,rate_abortions,1819
ND,2007,197.7,rate_abortions,1819
NE,2007,158.1,rate_abortions,1819
NH,2007,489.9,rate_abortions,1819
NJ,2007,1033.9,rate_abortions,1819
NM,2007,280.5,rate_abortions,1819
NV,2007,492.1,rate_abortions,1819
NY,2007,1248.4,rate_abortions,1819
OH,2007,306.4,rate_abortions,1819
OK,2007,149.7,rate_abortions,1819
OR,2007,431.6,rate_abortions,1819
PA,2007,519.6,rate_abortions,1819
RI,2007,667.6,rate_abortions,1819
SC,2007,239.9,rate_abortions,1819
SD,2007,141.2,rate_abortions,1819
TN,2007,204.3,rate_abortions,1819
TX,2007,242.3,rate_abortions,1819
US,2007,420.9,rate_abortions,1819
UT,2007,181.9,rate_abortions,1819
VA,2007,488.1,rate_abortions,1819
VT,2007,516.8,rate_abortions,1819
WA,2007,546.9,rate_abortions,1819
WI,2007,233.3,rate_abortions,1819
WV,2007,160.3,rate_abortions,1819
WY,2007,203.1,rate_abortions,1819
AK,2007,334.2,rate_abortions,1519
AL,2007,217.5,rate_abortions,1519
AR,2007,164.8,rate_abortions,1519
AZ,2007,244.1,rate_abortions,1519
CA,2007,681.2,rate_abortions,1519
CO,2007,410.6,rate_abortions,1519
CT,2007,1184.1,rate_abortions,1519
DC,2007,794.4,rate_abortions,1519
DE,2007,873.4,rate_abortions,1519
FL,2007,568.2,rate_abortions,1519
GA,2007,281.5,rate_abortions,1519
HI,2007,690.1,rate_abortions,1519
IA,2007,331.0,rate_abortions,1519
ID,2007,254.8,rate_abortions,1519
IL,2007,474.6,rate_abortions,1519
IN,2007,207.2,rate_abortions,1519
KS,2007,215.5,rate_abortions,1519
KY,2007,139.3,rate_abortions,1519
LA,2007,228.2,rate_abortions,1519
MA,2007,902.1,rate_abortions,1519
MD,2007,666.1,rate_abortions,1519
ME,2007,467.9,rate_abortions,1519
MI,2007,511.4,rate_abortions,1519
MN,2007,390.4,rate_abortions,1519
MO,2007,274.8,rate_abortions,1519
MS,2007,150.8,rate_abortions,1519
MT,2007,328.4,rate_abortions,1519
NC,2007,321.4,rate_abortions,1519
ND,2007,230.8,rate_abortions,1519
NE,2007,171.5,rate_abortions,1519
NH,2007,550.9,rate_abortions,1519
NJ,2007,1151.0,rate_abortions,1519
NM,2007,304.0,rate_abortions,1519
NV,2007,509.1,rate_abortions,1519
NY,2007,1445.3,rate_abortions,1519
OH,2007,350.9,rate_abortions,1519
OK,2007,162.6,rate_abortions,1519
OR,2007,487.0,rate_abortions,1519
PA,2007,532.3,rate_abortions,1519
RI,2007,637.8,rate_abortions,1519
SC,2007,297.1,rate_abortions,1519
SD,2007,153.9,rate_abortions,1519
TN,2007,216.9,rate_abortions,1519
TX,2007,235.8,rate_abortions,1519
US,2007,448.0,rate_abortions,1519
UT,2007,174.1,rate_abortions,1519
VA,2007,495.6,rate_abortions,1519
VT,2007,612.5,rate_abortions,1519
WA,2007,620.1,rate_abortions,1519
WI,2007,262.4,rate_abortions,1519
WV,2007,184.5,rate_abortions,1519
WY,2007,227.0,rate_abortions,1519
AK,2007,333.7,rate_abortions,lt20
AL,2007,225.8,rate_abortions,lt20
AR,2007,169.5,rate_abortions,lt20
AZ,2007,259.6,rate_abortions,lt20
CA,2007,694.6,rate_abortions,lt20
CO,2007,413.3,rate_abortions,lt20
CT,2007,1208.4,rate_abortions,lt20
DC,2007,804.4,rate_abortions,lt20
DE,2007,887.9,rate_abortions,lt20
FL,2007,578.0,rate_abortions,lt20
GA,2007,290.6,rate_abortions,lt20
HI,2007,709.3,rate_abortions,lt20
IA,2007,334.2,rate_abortions,lt20
ID,2007,257.3,rate_abortions,lt20
IL,2007,485.4,rate_abortions,lt20
IN,2007,210.9,rate_abortions,lt20
KS,2007,219.9,rate_abortions,lt20
KY,2007,147.0,rate_abortions,lt20
LA,2007,237.5,rate_abortions,lt20
MA,2007,911.5,rate_abortions,lt20
MD,2007,678.7,rate_abortions,lt20
ME,2007,464.5,rate_abortions,lt20
MI,2007,518.1,rate_abortions,lt20
MN,2007,395.7,rate_abortions,lt20
MO,2007,280.6,rate_abortions,lt20
MS,2007,155.6,rate_abortions,lt20
MT,2007,328.4,rate_abortions,lt20
NC,2007,327.6,rate_abortions,lt20
ND,2007,231.8,rate_abortions,lt20
NE,2007,176.3,rate_abortions,lt20
NH,2007,533.3,rate_abortions,lt20
NJ,2007,1161.9,rate_abortions,lt20
NM,2007,309.6,rate_abortions,lt20
NV,2007,514.5,rate_abortions,lt20
NY,2007,1473.5,rate_abortions,lt20
OH,2007,359.4,rate_abortions,lt20
OK,2007,166.0,rate_abortions,lt20
OR,2007,493.3,rate_abortions,lt20
PA,2007,542.7,rate_abortions,lt20
RI,2007,647.1,rate_abortions,lt20
SC,2007,303.8,rate_abortions,lt20
SD,2007,151.0,rate_abortions,lt20
TN,2007,222.8,rate_abortions,lt20
TX,2007,239.3,rate_abortions,lt20
US,2007,456.1,rate_abortions,lt20
UT,2007,177.4,rate_abortions,lt20
VA,2007,504.4,rate_abortions,lt20
VT,2007,610.9,rate_abortions,lt20
WA,2007,627.3,rate_abortions,lt20
WI,2007,267.7,rate_abortions,lt20
WV,2007,189.7,rate_abortions,lt20
WY,2007,229.4,rate_abortions,lt20
AK,2007,196.7,rate_abortions,2024
AL,2007,194.8,rate_abortions,2024
AR,2007,132.0,rate_abortions,2024
AZ,2007,213.9,rate_abortions,2024
CA,2007,563.2,rate_abortions,2024
CO,2007,313.2,rate_abortions,2024
CT,2007,817.0,rate_abortions,2024
DC,2007,835.8,rate_abortions,2024
DE,2007,652.6,rate_abortions,2024
FL,2007,461.8,rate_abortions,2024
GA,2007,257.2,rate_abortions,2024
HI,2007,394.5,rate_abortions,2024
IA,2007,215.5,rate_abortions,2024
ID,2007,124.8,rate_abortions,2024
IL,2007,367.5,rate_abortions,2024
IN,2007,161.6,rate_abortions,2024
KS,2007,169.0,rate_abortions,2024
KY,2007,108.0,rate_abortions,2024
